County,Date,Deaths_per_100_Infections,Deaths_per_100k,Infection_per_100k,PctDeaths,PctOfInfections,PctPopInfected,Population,TotalCases,TotalDeaths,fips
Wilkinson,2020-04-04 18:27:50,0.0,0.0,22.0,0.0,0.0003,0.00022,9036.0,2.0,0.0,13319.0
Wilkes,2020-04-04 18:27:50,0.0,0.0,30.0,0.0,0.0005,0.0003,9876.0,3.0,0.0,13317.0
Wilcox,2020-04-04 18:27:50,0.0,0.0,23.0,0.0,0.0003,0.00022999999999999998,8812.0,2.0,0.0,13315.0
Whitfield,2020-04-04 18:27:50,6.0,1.0,15.0,0.0625,0.0025,0.00015,104062.0,16.0,1.0,13313.0
White,2020-04-04 18:27:50,0.0,0.0,13.0,0.0,0.0006,0.00013000000000000002,29970.0,4.0,0.0,13311.0
Wheeler,2020-04-04 18:27:50,0.0,0.0,13.0,0.0,0.0002,0.00013000000000000002,7879.0,1.0,0.0,13309.0
Twiggs,2020-04-04 18:27:50,0.0,0.0,24.0,0.0,0.0003,0.00023999999999999998,8188.0,2.0,0.0,13289.0
Webster,2020-04-04 18:27:50,0.0,0.0,38.0,0.0,0.0002,0.00037999999999999997,2611.0,1.0,0.0,13307.0
Washington,2020-04-04 18:27:50,0.0,0.0,25.0,0.0,0.0008,0.00025,20386.0,5.0,0.0,13303.0
Warren,2020-04-04 18:27:50,0.0,0.0,95.0,0.0,0.0008,0.00095,5251.0,5.0,0.0,13301.0
Ware,2020-04-04 18:27:50,17.0,8.0,50.0,0.1667,0.0028,0.0005,35680.0,18.0,3.0,13299.0
Walton,2020-04-04 18:27:50,0.0,0.0,19.0,0.0,0.0028,0.00018999999999999998,93503.0,18.0,0.0,13297.0
Walker,2020-04-04 18:27:50,0.0,0.0,4.0,0.0,0.0005,4e-05,69410.0,3.0,0.0,13295.0
Upson,2020-04-04 18:27:50,0.0,0.0,46.0,0.0,0.0019,0.00045999999999999996,26215.0,12.0,0.0,13293.0
Unknown,2020-04-04 18:27:50,5.0,0.0,0.0,0.0455,0.0138,0.0,0.0,88.0,4.0,0.0
Wayne,2020-04-04 18:27:50,0.0,0.0,3.0,0.0,0.0002,2.9999999999999997e-05,29808.0,1.0,0.0,13305.0
Schley,2020-04-04 18:27:50,0.0,0.0,115.0,0.0,0.0009,0.00115,5236.0,6.0,0.0,13249.0
Rockdale,2020-04-04 18:27:50,3.0,2.0,83.0,0.0267,0.0117,0.0008300000000000001,90594.0,75.0,2.0,13247.0
Richmond,2020-04-04 18:27:50,2.0,0.0,25.0,0.0196,0.008,0.00025,201554.0,51.0,1.0,13245.0
Mcintosh,2020-04-04 18:27:50,0.0,0.0,14.0,0.0,0.0003,0.00014,14340.0,2.0,0.0,13191.0
Mcduffie,2020-04-04 18:27:50,17.0,5.0,28.0,0.1667,0.0009,0.00028,21531.0,6.0,1.0,13189.0
Marion,2020-04-04 18:27:50,0.0,0.0,24.0,0.0,0.0003,0.00023999999999999998,8351.0,2.0,0.0,13197.0
Madison,2020-04-04 18:27:50,14.0,3.0,24.0,0.1429,0.0011,0.00023999999999999998,29650.0,7.0,1.0,13195.0
Macon,2020-04-04 18:27:50,0.0,0.0,30.0,0.0,0.0006,0.0003,13143.0,4.0,0.0,13193.0
Lumpkin,2020-04-04 18:27:50,0.0,0.0,27.0,0.0,0.0014,0.00027,32955.0,9.0,0.0,13187.0
Lowndes,2020-04-04 18:27:50,3.0,1.0,32.0,0.027000000000000003,0.0058,0.00032,116321.0,37.0,1.0,13185.0
Meriwether,2020-04-04 18:27:50,0.0,0.0,52.0,0.0,0.0017,0.0005200000000000001,21068.0,11.0,0.0,13199.0
Long,2020-04-04 18:27:50,0.0,0.0,5.0,0.0,0.0002,5e-05,18998.0,1.0,0.0,13183.0
Liberty,2020-04-04 18:27:50,0.0,0.0,16.0,0.0,0.0016,0.00016,61497.0,10.0,0.0,13179.0
Lee,2020-04-04 18:27:50,6.0,27.0,450.0,0.0597,0.021,0.0045,29764.0,134.0,8.0,13177.0
Laurens,2020-04-04 18:27:50,0.0,0.0,32.0,0.0,0.0023,0.00032,47325.0,15.0,0.0,13175.0
Lanier,2020-04-04 18:27:50,0.0,0.0,10.0,0.0,0.0002,0.0001,10340.0,1.0,0.0,13173.0
Lamar,2020-04-04 18:27:50,0.0,0.0,37.0,0.0,0.0011,0.00037,19000.0,7.0,0.0,13171.0
Jones,2020-04-04 18:27:50,0.0,0.0,21.0,0.0,0.0009,0.00021,28616.0,6.0,0.0,13169.0
Johnson,2020-04-04 18:27:50,0.0,0.0,21.0,0.0,0.0003,0.00021,9708.0,2.0,0.0,13167.0
Lincoln,2020-04-04 18:27:50,0.0,0.0,63.0,0.0,0.0008,0.00063,7915.0,5.0,0.0,13181.0
Miller,2020-04-04 18:27:50,0.0,0.0,176.0,0.0,0.0016,0.00176,5686.0,10.0,0.0,13201.0
Mitchell,2020-04-04 18:27:50,2.0,5.0,239.0,0.0189,0.0083,0.0023899999999999998,22192.0,53.0,1.0,13205.0
Monroe,2020-04-04 18:27:50,14.0,4.0,25.0,0.1429,0.0011,0.00025,27520.0,7.0,1.0,13207.0
Randolph,2020-04-04 18:27:50,0.0,0.0,263.0,0.0,0.0028,0.00263,6833.0,18.0,0.0,13243.0
Rabun,2020-04-04 18:27:50,0.0,0.0,18.0,0.0,0.0005,0.00018,16867.0,3.0,0.0,13241.0
Quitman,2020-04-04 18:27:50,0.0,0.0,44.0,0.0,0.0002,0.00044,2279.0,1.0,0.0,13239.0
Putnam,2020-04-04 18:27:50,0.0,0.0,9.0,0.0,0.0003,9e-05,21809.0,2.0,0.0,13237.0
Pulaski,2020-04-04 18:27:50,0.0,0.0,63.0,0.0,0.0011,0.00063,11069.0,7.0,0.0,13235.0
Polk,2020-04-04 18:27:50,0.0,0.0,42.0,0.0,0.0028,0.00042,42470.0,18.0,0.0,13233.0
Pierce,2020-04-04 18:27:50,0.0,0.0,83.0,0.0,0.0025,0.0008300000000000001,19389.0,16.0,0.0,13229.0
Pickens,2020-04-04 18:27:50,11.0,3.0,28.0,0.1111,0.0014,0.00028,31980.0,9.0,1.0,13227.0
Peach,2020-04-04 18:27:50,10.0,4.0,37.0,0.1,0.0016,0.00037,27297.0,10.0,1.0,13225.0
Paulding,2020-04-04 18:27:50,0.0,0.0,30.0,0.0,0.0078,0.0003,164044.0,50.0,0.0,13223.0
Oglethorpe,2020-04-04 18:27:50,100.0,7.0,7.0,1.0,0.0002,7e-05,15054.0,1.0,1.0,13221.0
Oconee,2020-04-04 18:27:50,0.0,0.0,61.0,0.0,0.0038,0.00061,39272.0,24.0,0.0,13219.0
Newton,2020-04-04 18:27:50,2.0,1.0,47.0,0.0192,0.0081,0.00047000000000000004,109541.0,52.0,1.0,13217.0
Muscogee,2020-04-04 18:27:50,0.0,0.0,18.0,0.0,0.0055,0.00018,194160.0,35.0,0.0,13215.0
Murray,2020-04-04 18:27:50,0.0,0.0,23.0,0.0,0.0014,0.00022999999999999998,39921.0,9.0,0.0,13213.0
Morgan,2020-04-04 18:27:50,0.0,0.0,11.0,0.0,0.0003,0.00011,18853.0,2.0,0.0,13211.0
Montgomery,2020-04-04 18:27:50,0.0,0.0,0.0,0.0,0.0,0.0,9193.0,0.0,0.0,13209.0
Jefferson,2020-04-04 18:27:50,0.0,0.0,19.0,0.0,0.0005,0.00018999999999999998,15430.0,3.0,0.0,13163.0
Dougherty,2020-04-04 18:27:50,4.0,33.0,751.0,0.0438,0.1073,0.007509999999999999,91243.0,685.0,30.0,13095.0
Bulloch,2020-04-05 18:27:58,0.0,0.0,6.0,0.0,0.0007,5.9999999999999995e-05,77296.0,5.0,0.0,13031.0
Atkinson,2020-04-05 18:27:58,0.0,0.0,0.0,0.0,0.0,0.0,8297.0,0.0,0.0,13003.0
Murray,2020-04-05 18:27:58,0.0,0.0,23.0,0.0,0.0013,0.00022999999999999998,39921.0,9.0,0.0,13213.0
Muscogee,2020-04-05 18:27:58,0.0,0.0,19.0,0.0,0.0055,0.00018999999999999998,194160.0,37.0,0.0,13215.0
Newton,2020-04-05 18:27:58,4.0,2.0,50.0,0.0364,0.0082,0.0005,109541.0,55.0,2.0,13217.0
Oconee,2020-04-05 18:27:58,0.0,0.0,61.0,0.0,0.0036,0.00061,39272.0,24.0,0.0,13219.0
Oglethorpe,2020-04-05 18:27:58,100.0,7.0,7.0,1.0,0.0001,7e-05,15054.0,1.0,1.0,13221.0
Paulding,2020-04-05 18:27:58,0.0,0.0,31.0,0.0,0.0076,0.00031,164044.0,51.0,0.0,13223.0
Peach,2020-04-05 18:27:58,8.0,4.0,48.0,0.0769,0.0019,0.00047999999999999996,27297.0,13.0,1.0,13225.0
Pickens,2020-04-05 18:27:58,11.0,3.0,28.0,0.1111,0.0013,0.00028,31980.0,9.0,1.0,13227.0
Pierce,2020-04-05 18:27:58,0.0,0.0,83.0,0.0,0.0024,0.0008300000000000001,19389.0,16.0,0.0,13229.0
Pike,2020-04-05 18:27:58,0.0,0.0,27.0,0.0,0.0007,0.00027,18634.0,5.0,0.0,13231.0
Polk,2020-04-05 18:27:58,0.0,0.0,42.0,0.0,0.0027,0.00042,42470.0,18.0,0.0,13233.0
Pulaski,2020-04-05 18:27:58,0.0,0.0,54.0,0.0,0.0009,0.00054,11069.0,6.0,0.0,13235.0
Putnam,2020-04-05 18:27:58,0.0,0.0,9.0,0.0,0.0003,9e-05,21809.0,2.0,0.0,13237.0
Quitman,2020-04-05 18:27:58,0.0,0.0,44.0,0.0,0.0001,0.00044,2279.0,1.0,0.0,13239.0
Rabun,2020-04-05 18:27:58,0.0,0.0,18.0,0.0,0.0004,0.00018,16867.0,3.0,0.0,13241.0
Morgan,2020-04-05 18:27:58,0.0,0.0,11.0,0.0,0.0003,0.00011,18853.0,2.0,0.0,13211.0
Montgomery,2020-04-05 18:27:58,0.0,0.0,0.0,0.0,0.0,0.0,9193.0,0.0,0.0,13209.0
Monroe,2020-04-05 18:27:58,11.0,4.0,33.0,0.1111,0.0013,0.00033,27520.0,9.0,1.0,13207.0
Mitchell,2020-04-05 18:27:58,2.0,5.0,252.0,0.0179,0.0083,0.00252,22192.0,56.0,1.0,13205.0
Jones,2020-04-05 18:27:58,0.0,0.0,21.0,0.0,0.0009,0.00021,28616.0,6.0,0.0,13169.0
Lamar,2020-04-05 18:27:58,0.0,0.0,37.0,0.0,0.001,0.00037,19000.0,7.0,0.0,13171.0
Lanier,2020-04-05 18:27:58,0.0,0.0,10.0,0.0,0.0001,0.0001,10340.0,1.0,0.0,13173.0
Laurens,2020-04-05 18:27:58,0.0,0.0,32.0,0.0,0.0022,0.00032,47325.0,15.0,0.0,13175.0
Lee,2020-04-05 18:27:58,7.0,30.0,464.0,0.0652,0.0205,0.00464,29764.0,138.0,9.0,13177.0
Liberty,2020-04-05 18:27:58,0.0,0.0,21.0,0.0,0.0019,0.00021,61497.0,13.0,0.0,13179.0
Lincoln,2020-04-05 18:27:58,0.0,0.0,63.0,0.0,0.0007,0.00063,7915.0,5.0,0.0,13181.0
Randolph,2020-04-05 18:27:58,0.0,0.0,263.0,0.0,0.0027,0.00263,6833.0,18.0,0.0,13243.0
Lowndes,2020-04-05 18:27:58,3.0,1.0,32.0,0.027000000000000003,0.0055,0.00032,116321.0,37.0,1.0,13185.0
Macon,2020-04-05 18:27:58,0.0,0.0,30.0,0.0,0.0006,0.0003,13143.0,4.0,0.0,13193.0
Madison,2020-04-05 18:27:58,14.0,3.0,24.0,0.1429,0.001,0.00023999999999999998,29650.0,7.0,1.0,13195.0
Marion,2020-04-05 18:27:58,0.0,0.0,24.0,0.0,0.0003,0.00023999999999999998,8351.0,2.0,0.0,13197.0
Mcduffie,2020-04-05 18:27:58,17.0,5.0,28.0,0.1667,0.0009,0.00028,21531.0,6.0,1.0,13189.0
Mcintosh,2020-04-05 18:27:58,0.0,0.0,14.0,0.0,0.0003,0.00014,14340.0,2.0,0.0,13191.0
Meriwether,2020-04-05 18:27:58,0.0,0.0,52.0,0.0,0.0016,0.0005200000000000001,21068.0,11.0,0.0,13199.0
Miller,2020-04-05 18:27:58,0.0,0.0,246.0,0.0,0.0021,0.00246,5686.0,14.0,0.0,13201.0
Lumpkin,2020-04-05 18:27:58,0.0,0.0,27.0,0.0,0.0013,0.00027,32955.0,9.0,0.0,13187.0
Richmond,2020-04-05 18:27:58,2.0,0.0,25.0,0.0196,0.0076,0.00025,201554.0,51.0,1.0,13245.0
Rockdale,2020-04-05 18:27:58,3.0,2.0,85.0,0.026000000000000002,0.0114,0.00085,90594.0,77.0,2.0,13247.0
Schley,2020-04-05 18:27:58,0.0,0.0,115.0,0.0,0.0009,0.00115,5236.0,6.0,0.0,13249.0
Union,2020-04-05 18:27:58,0.0,0.0,4.0,0.0,0.0001,4e-05,24001.0,1.0,0.0,13291.0
Unknown,2020-04-05 18:27:58,2.0,0.0,0.0,0.0177,0.042,0.0,0.0,283.0,5.0,0.0
Upson,2020-04-05 18:27:58,0.0,0.0,50.0,0.0,0.0019,0.0005,26215.0,13.0,0.0,13293.0
Walker,2020-04-05 18:27:58,0.0,0.0,4.0,0.0,0.0004,4e-05,69410.0,3.0,0.0,13295.0
Walton,2020-04-05 18:27:58,10.0,2.0,22.0,0.0952,0.0031,0.00022,93503.0,21.0,2.0,13297.0
Ware,2020-04-05 18:27:58,17.0,8.0,50.0,0.1667,0.0027,0.0005,35680.0,18.0,3.0,13299.0
Warren,2020-04-05 18:27:58,0.0,0.0,95.0,0.0,0.0007,0.00095,5251.0,5.0,0.0,13301.0
Twiggs,2020-04-05 18:27:58,0.0,0.0,24.0,0.0,0.0003,0.00023999999999999998,8188.0,2.0,0.0,13289.0
Washington,2020-04-05 18:27:58,0.0,0.0,29.0,0.0,0.0009,0.00029,20386.0,6.0,0.0,13303.0
Webster,2020-04-05 18:27:58,0.0,0.0,77.0,0.0,0.0003,0.0007700000000000001,2611.0,2.0,0.0,13307.0
Wheeler,2020-04-05 18:27:58,0.0,0.0,13.0,0.0,0.0001,0.00013000000000000002,7879.0,1.0,0.0,13309.0
White,2020-04-05 18:27:58,0.0,0.0,13.0,0.0,0.0006,0.00013000000000000002,29970.0,4.0,0.0,13311.0
Whitfield,2020-04-05 18:27:58,6.0,1.0,15.0,0.0625,0.0024,0.00015,104062.0,16.0,1.0,13313.0
Wilcox,2020-04-05 18:27:58,0.0,0.0,11.0,0.0,0.0001,0.00011,8812.0,1.0,0.0,13315.0
Wilkes,2020-04-05 18:27:58,0.0,0.0,30.0,0.0,0.0004,0.0003,9876.0,3.0,0.0,13317.0
Wilkinson,2020-04-05 18:27:58,0.0,0.0,22.0,0.0,0.0003,0.00022,9036.0,2.0,0.0,13319.0
Wayne,2020-04-05 18:27:58,0.0,0.0,3.0,0.0,0.0001,2.9999999999999997e-05,29808.0,1.0,0.0,13305.0
Johnson,2020-04-05 18:27:58,0.0,0.0,31.0,0.0,0.0004,0.00031,9708.0,3.0,0.0,13167.0
Turner,2020-04-05 18:27:58,0.0,0.0,152.0,0.0,0.0018,0.0015199999999999999,7912.0,12.0,0.0,13287.0
Treutlen,2020-04-05 18:27:58,0.0,0.0,0.0,0.0,0.0,0.0,6809.0,0.0,0.0,13283.0
Screven,2020-04-05 18:27:58,0.0,0.0,14.0,0.0,0.0003,0.00014,13938.0,2.0,0.0,13251.0
Seminole,2020-04-05 18:27:58,0.0,0.0,108.0,0.0,0.0013,0.00108,8315.0,9.0,0.0,13253.0
Spalding,2020-04-05 18:27:58,8.0,3.0,39.0,0.0769,0.0039,0.00039,66100.0,26.0,2.0,13255.0
Stephens,2020-04-05 18:27:58,0.0,0.0,23.0,0.0,0.0009,0.00022999999999999998,26035.0,6.0,0.0,13257.0
Stewart,2020-04-05 18:27:58,0.0,0.0,16.0,0.0,0.0001,0.00016,6199.0,1.0,0.0,13259.0
Sumter,2020-04-05 18:27:58,5.0,13.0,279.0,0.0482,0.0123,0.00279,29733.0,83.0,4.0,13261.0
Talbot,2020-04-05 18:27:58,0.0,0.0,64.0,0.0,0.0006,0.00064,6272.0,4.0,0.0,13263.0
Troup,2020-04-05 18:27:58,3.0,1.0,49.0,0.0294,0.005,0.00049,70034.0,34.0,1.0,13285.0
Taliaferro,2020-04-05 18:27:58,0.0,0.0,0.0,0.0,0.0,0.0,1608.0,0.0,0.0,13265.0
Taylor,2020-04-05 18:27:58,0.0,0.0,25.0,0.0,0.0003,0.00025,8039.0,2.0,0.0,13269.0
Telfair,2020-04-05 18:27:58,0.0,0.0,25.0,0.0,0.0006,0.00025,15876.0,4.0,0.0,13271.0
Terrell,2020-04-05 18:27:58,3.0,23.0,674.0,0.0345,0.0086,0.00674,8611.0,58.0,2.0,13273.0
Thomas,2020-04-05 18:27:58,0.0,0.0,63.0,0.0,0.0042,0.00063,44448.0,28.0,0.0,13275.0
Tift,2020-04-05 18:27:58,0.0,0.0,84.0,0.0,0.005,0.00084,40571.0,34.0,0.0,13277.0
Toombs,2020-04-05 18:27:58,20.0,4.0,19.0,0.2,0.0007,0.00018999999999999998,26887.0,5.0,1.0,13279.0
Towns,2020-04-05 18:27:58,0.0,0.0,8.0,0.0,0.0001,8e-05,11852.0,1.0,0.0,13281.0
Tattnall,2020-04-05 18:27:58,0.0,0.0,12.0,0.0,0.0004,0.00011999999999999999,25391.0,3.0,0.0,13267.0
Appling,2020-04-05 18:27:58,0.0,0.0,27.0,0.0,0.0007,0.00027,18507.0,5.0,0.0,13001.0
Jenkins,2020-04-05 18:27:58,0.0,0.0,23.0,0.0,0.0003,0.00022999999999999998,8683.0,2.0,0.0,13165.0
Jeff Davis,2020-04-05 18:27:58,0.0,0.0,0.0,0.0,0.0,0.0,15029.0,0.0,0.0,13161.0
Chatham,2020-04-05 18:27:58,3.0,1.0,31.0,0.0333,0.0133,0.00031,289195.0,90.0,3.0,13051.0
Chattahoochee,2020-04-05 18:27:58,0.0,0.0,19.0,0.0,0.0003,0.00018999999999999998,10684.0,2.0,0.0,13053.0
Chattooga,2020-04-05 18:27:58,0.0,0.0,12.0,0.0,0.0004,0.00011999999999999999,24790.0,3.0,0.0,13055.0
Cherokee,2020-04-05 18:27:58,4.0,2.0,49.0,0.0403,0.0184,0.00049,254149.0,124.0,5.0,13057.0
Clarke,2020-04-05 18:27:58,13.0,6.0,49.0,0.129,0.0092,0.00049,127330.0,62.0,8.0,13059.0
Clay,2020-04-05 18:27:58,0.0,0.0,242.0,0.0,0.001,0.00242,2887.0,7.0,0.0,13061.0
Clayton,2020-04-05 18:27:58,4.0,3.0,82.0,0.0378,0.0353,0.00082,289615.0,238.0,9.0,13063.0
Clinch,2020-04-05 18:27:58,0.0,0.0,30.0,0.0,0.0003,0.0003,6648.0,2.0,0.0,13065.0
Cobb,2020-04-05 18:27:58,5.0,3.0,63.0,0.0506,0.0703,0.00063,756865.0,474.0,24.0,13067.0
Coffee,2020-04-05 18:27:58,0.0,0.0,35.0,0.0,0.0022,0.00035,43093.0,15.0,0.0,13069.0
Colquitt,2020-04-05 18:27:58,6.0,7.0,112.0,0.0588,0.0076,0.00112,45592.0,51.0,3.0,13071.0
Columbia,2020-04-05 18:27:58,0.0,0.0,23.0,0.0,0.0053,0.00022999999999999998,154291.0,36.0,0.0,13073.0
Cook,2020-04-05 18:27:58,0.0,0.0,6.0,0.0,0.0001,5.9999999999999995e-05,17162.0,1.0,0.0,13075.0
Coweta,2020-04-05 18:27:58,3.0,1.0,46.0,0.0299,0.0099,0.00045999999999999996,145864.0,67.0,2.0,13077.0
Crawford,2020-04-05 18:27:58,0.0,0.0,8.0,0.0,0.0001,8e-05,12318.0,1.0,0.0,13079.0
Charlton,2020-04-05 18:27:58,0.0,0.0,15.0,0.0,0.0003,0.00015,12968.0,2.0,0.0,13049.0
Catoosa,2020-04-05 18:27:58,0.0,0.0,9.0,0.0,0.0009,9e-05,67420.0,6.0,0.0,13047.0
Carroll,2020-04-05 18:27:58,1.0,2.0,134.0,0.0127,0.0234,0.00134,118121.0,158.0,2.0,13045.0
Candler,2020-04-05 18:27:58,0.0,0.0,18.0,0.0,0.0003,0.00018,10836.0,2.0,0.0,13043.0
Bacon,2020-04-05 18:27:58,0.0,0.0,63.0,0.0,0.001,0.00063,11185.0,7.0,0.0,13005.0
Baker,2020-04-05 18:27:58,20.0,32.0,162.0,0.2,0.0007,0.00162,3092.0,5.0,1.0,13007.0
Baldwin,2020-04-05 18:27:58,7.0,2.0,33.0,0.0667,0.0022,0.00033,44823.0,15.0,1.0,13009.0
Banks,2020-04-05 18:27:58,0.0,0.0,16.0,0.0,0.0004,0.00016,18988.0,3.0,0.0,13011.0
Barrow,2020-04-05 18:27:58,8.0,2.0,31.0,0.08,0.0037,0.00031,80809.0,25.0,2.0,13013.0
Bartow,2020-04-05 18:27:58,4.0,7.0,150.0,0.0438,0.0237,0.0015,106408.0,160.0,7.0,13015.0
Ben Hill,2020-04-05 18:27:58,0.0,0.0,24.0,0.0,0.0006,0.00023999999999999998,16787.0,4.0,0.0,13017.0
Crisp,2020-04-05 18:27:58,0.0,0.0,124.0,0.0,0.0042,0.00124,22601.0,28.0,0.0,13081.0
Berrien,2020-04-05 18:27:58,0.0,0.0,16.0,0.0,0.0004,0.00016,19252.0,3.0,0.0,13019.0
Brantley,2020-04-05 18:27:58,0.0,0.0,0.0,0.0,0.0,0.0,18897.0,0.0,0.0,13025.0
Brooks,2020-04-05 18:27:58,0.0,0.0,39.0,0.0,0.0009,0.00039,15513.0,6.0,0.0,13027.0
Bryan,2020-04-05 18:27:58,6.0,3.0,45.0,0.0588,0.0025,0.00045,38109.0,17.0,1.0,13029.0
Burke,2020-04-05 18:27:58,0.0,0.0,40.0,0.0,0.0013,0.0004,22423.0,9.0,0.0,13033.0
Butts,2020-04-05 18:27:58,0.0,0.0,50.0,0.0,0.0018,0.0005,24193.0,12.0,0.0,13035.0
Calhoun,2020-04-05 18:27:58,6.0,16.0,268.0,0.0588,0.0025,0.00268,6352.0,17.0,1.0,13037.0
Camden,2020-04-05 18:27:58,0.0,0.0,17.0,0.0,0.0013,0.00016999999999999999,53677.0,9.0,0.0,13039.0
Bleckley,2020-04-05 18:27:58,0.0,0.0,8.0,0.0,0.0001,8e-05,12838.0,1.0,0.0,13023.0
Dade,2020-04-05 18:27:58,100.0,6.0,6.0,1.0,0.0001,5.9999999999999995e-05,16226.0,1.0,1.0,13083.0
Dawson,2020-04-05 18:27:58,0.0,0.0,64.0,0.0,0.0024,0.00064,25083.0,16.0,0.0,13085.0
Decatur,2020-04-05 18:27:58,0.0,0.0,64.0,0.0,0.0025,0.00064,26575.0,17.0,0.0,13087.0
Gordon,2020-04-05 18:27:58,9.0,3.0,40.0,0.087,0.0034,0.0004,57685.0,23.0,2.0,13129.0
Grady,2020-04-05 18:27:58,0.0,0.0,12.0,0.0,0.0004,0.00011999999999999999,24748.0,3.0,0.0,13131.0
Greene,2020-04-05 18:27:58,0.0,0.0,68.0,0.0,0.0018,0.0006799999999999999,17698.0,12.0,0.0,13133.0
Gwinnett,2020-04-05 18:27:58,2.0,1.0,44.0,0.0171,0.0608,0.00044,927781.0,410.0,7.0,13135.0
Habersham,2020-04-05 18:27:58,0.0,0.0,4.0,0.0,0.0003,4e-05,45388.0,2.0,0.0,13137.0
Hall,2020-04-05 18:27:58,0.0,0.0,58.0,0.0,0.0174,0.00058,202148.0,117.0,0.0,13139.0
Hancock,2020-04-05 18:27:58,0.0,0.0,0.0,0.0,0.0,0.0,8348.0,0.0,0.0,13141.0
Glynn,2020-04-05 18:27:58,0.0,0.0,34.0,0.0,0.0043,0.00033999999999999997,85219.0,29.0,0.0,13127.0
Haralson,2020-04-05 18:27:58,0.0,0.0,34.0,0.0,0.0015,0.00033999999999999997,29533.0,10.0,0.0,13143.0
Hart,2020-04-05 18:27:58,0.0,0.0,11.0,0.0,0.0004,0.00011,26099.0,3.0,0.0,13147.0
Heard,2020-04-05 18:27:58,50.0,8.0,17.0,0.5,0.0003,0.00016999999999999999,11879.0,2.0,1.0,13149.0
Henry,2020-04-05 18:27:58,2.0,1.0,73.0,0.0179,0.0249,0.00073,230220.0,168.0,3.0,13151.0
Houston,2020-04-05 18:27:58,10.0,4.0,40.0,0.0968,0.0092,0.0004,155469.0,62.0,6.0,13153.0
Irwin,2020-04-05 18:27:58,0.0,0.0,64.0,0.0,0.0009,0.00064,9398.0,6.0,0.0,13155.0
Jackson,2020-04-05 18:27:58,0.0,0.0,21.0,0.0,0.0022,0.00021,70422.0,15.0,0.0,13157.0
Jasper,2020-04-05 18:27:58,0.0,0.0,21.0,0.0,0.0004,0.00021,14040.0,3.0,0.0,13159.0
Harris,2020-04-05 18:27:58,0.0,0.0,20.0,0.0,0.001,0.0002,34475.0,7.0,0.0,13145.0
Jefferson,2020-04-05 18:27:58,0.0,0.0,19.0,0.0,0.0004,0.00018999999999999998,15430.0,3.0,0.0,13163.0
Glascock,2020-04-05 18:27:58,0.0,0.0,0.0,0.0,0.0,0.0,2995.0,0.0,0.0,13125.0
Fulton,2020-04-05 18:27:58,3.0,3.0,92.0,0.0289,0.1439,0.0009199999999999999,1050114.0,970.0,28.0,13121.0
Dekalb,2020-04-05 18:27:58,2.0,1.0,73.0,0.0164,0.0814,0.00073,756558.0,549.0,9.0,13089.0
Dodge,2020-04-05 18:27:58,0.0,0.0,29.0,0.0,0.0009,0.00029,20705.0,6.0,0.0,13091.0
Dooly,2020-04-05 18:27:58,7.0,7.0,109.0,0.0667,0.0022,0.00109,13706.0,15.0,1.0,13093.0
Dougherty,2020-04-05 18:27:58,5.0,34.0,754.0,0.0451,0.102,0.007540000000000001,91243.0,688.0,31.0,13095.0
Douglas,2020-04-05 18:27:58,5.0,3.0,63.0,0.0549,0.0135,0.00063,145331.0,91.0,5.0,13097.0
Early,2020-04-05 18:27:58,1.0,10.0,683.0,0.0143,0.0104,0.00683,10247.0,70.0,1.0,13099.0
Echols,2020-04-05 18:27:58,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,13101.0
Gilmer,2020-04-05 18:27:58,0.0,0.0,3.0,0.0,0.0001,2.9999999999999997e-05,30816.0,1.0,0.0,13123.0
Effingham,2020-04-05 18:27:58,8.0,2.0,19.0,0.0833,0.0018,0.00018999999999999998,62190.0,12.0,1.0,13103.0
Emanuel,2020-04-05 18:27:58,0.0,0.0,4.0,0.0,0.0001,4e-05,22612.0,1.0,0.0,13107.0
Evans,2020-04-05 18:27:58,0.0,0.0,0.0,0.0,0.0,0.0,10721.0,0.0,0.0,13109.0
Fannin,2020-04-05 18:27:58,0.0,0.0,31.0,0.0,0.0012,0.00031,25964.0,8.0,0.0,13111.0
Fayette,2020-04-05 18:27:58,6.0,4.0,59.0,0.0597,0.0099,0.00059,113459.0,67.0,4.0,13113.0
Floyd,2020-04-05 18:27:58,4.0,3.0,84.0,0.0366,0.0122,0.00084,97927.0,82.0,3.0,13115.0
Forsyth,2020-04-05 18:27:58,1.0,0.0,31.0,0.0137,0.0108,0.00031,236612.0,73.0,1.0,13117.0
Franklin,2020-04-05 18:27:58,0.0,0.0,22.0,0.0,0.0007,0.00022,23023.0,5.0,0.0,13119.0
Elbert,2020-04-05 18:27:58,0.0,0.0,5.0,0.0,0.0001,5e-05,19120.0,1.0,0.0,13105.0
Long,2020-04-05 18:27:58,0.0,0.0,5.0,0.0,0.0001,5e-05,18998.0,1.0,0.0,13183.0
Bibb,2020-04-05 18:27:58,3.0,1.0,25.0,0.0256,0.0058,0.00025,153095.0,39.0,1.0,13021.0
Wilkinson,2020-04-06 18:28:06,0.0,0.0,33.0,0.0,0.0004,0.00033,9036.0,3.0,0.0,13319.0
Monroe,2020-04-06 18:28:06,10.0,4.0,36.0,0.1,0.0013,0.00036,27520.0,10.0,1.0,13207.0
